gene,age,trial,subj,condi,gender,age_category,dropError,distanceError,distance_underEstimateRatio,angleError,picMemory,RT_itemMemory,targetLoc_to_center,targetLoc_to_landmark,ideal_distance_lenth,inboundPath_to_center_per,dis_to_actural,actural_path_lenth,elapsedSearchTime,nonMovingRatio,signed_distanceError,tan_angleError
1,26,51,1,0,2,1,5.09883572036803,5.08514355260475,0.43667274869797,3.58730190398642,1,3.44799995422363,1.80159000511798,26.5228219943983,9.02697950587576,0,5.12790238853766e-05,3.94183595423749,13.047000169754,0.719546742209632,-5.08514355260475,-57.2899616307599
1,26,52,1,0,2,1,2.85145757129578,2.15178980178021,0.785552543784416,12.0762520430959,1,1.86299991607666,8.27611041546692,20.1350342341154,10.0341120372956,1,92.0582764303679,8.50078151106994,10.0329999923706,0.326086956521739,-2.15178980178021,-57.2899616307599
1,26,53,1,0,2,1,8.17112548869838,6.53656622521463,0.606006398415831,21.8846375626289,1,2.28499984741211,8.8700275835535,19.6565253626627,16.5905390314269,0.0604651162790698,2157.89439927817,21.298657666618,21.3729999065399,0.261986301369863,-6.53656622521463,-57.2899616307599
1,26,54,1,0,2,1,11.8128228677696,9.19038459154573,0.344203119949237,53.6580294770826,1,2.28099989891052,7.27150452911225,21.9893605663489,14.0140718431511,1,1412.07383667308,26.0514670135212,26.6510000228882,0.147742818057456,-9.19038459154573,-57.2899616307599
1,26,55,1,0,2,1,5.19409900223321,3.90408378771985,0.497480620710841,36.432096819772,1,2.70000004768372,3.65250782591906,24.6561962479698,7.76902135245489,1,550.494131046192,10.4501745216641,14.8839998245239,0.46039603960396,-3.90408378771985,-57.2899616307599
1,26,56,1,0,2,1,15.2465461418972,10.5225521756306,0.212268533406208,127.370571176274,1,2.50099992752075,8.071332273677,28.5645585415231,13.3580447422405,1,198.940553094424,4.28414767193199,10.7699999809265,0.350515463917526,-10.5225521756306,-57.2899616307599
1,26,57,1,0,2,1,1.22231952684231,1.22181244273479,0.840648112137121,0.286926697868464,1,2.41700005531311,6.71127063184014,22.9231663060276,7.66738605435386,0.0588235294117647,33.3104960953922,6.58276687287577,7.7480001449585,0.273584905660377,-1.22181244273479,-57.2899616307599
1,26,58,1,0,2,1,1.65409825686505,1.65402168760846,1.15401224205683,0.0790404385918696,1,3.30799984931946,5.52521565061492,23.6729720986994,10.7395468406865,0.500952380952381,2013.62919838161,27.3435457228218,23.5829999446869,0.162420382165605,1.65402168760846,-57.2899616307599
1,26,59,1,0,2,1,14.7081853036362,11.2253214093829,0.165500482347798,120.535728101674,1,1.70799994468689,7.35708605398904,21.1618788203174,13.4515612914487,0.948863636363636,1393.88055961343,18.2182702108624,18.6619999408722,0.292585170340681,-11.2253214093829,-57.2899616307599
1,26,60,1,0,2,1,2.1231693357057,1.24965761939787,1.12233183881096,9.09699829547867,1,2.80699992179871,2.94423682013879,26.4734314068475,10.2153096981482,0,1897.99424886041,17.3759632701254,20.9749999046326,0.207446808510638,1.24965761939787,-57.2899616307599
1,26,61,1,1,2,1,6.75696313455979,2.85660361924544,0.789348635122244,29.4432838356382,1,2.10600018501282,7.3256105881899,20.9635438437732,13.5608122971487,1,69.3284890252064,10.9563480585877,8.25500011444092,0.393805309734513,-2.85660361924544,-57.2899616307599
1,26,62,1,1,2,1,4.44092123481153,2.30369532371416,1.37499282577703,30.5586336271143,1,1.69099998474121,5.82237094696825,22.4653422730236,6.14330505907854,0.594594594594595,0.000245160400867305,8.4470003911476,7.51999998092651,0.626865671641791,2.30369532371416,-57.2899616307599
1,26,63,1,1,2,1,2.02071087304072,2.01771756315842,0.779337804954018,0.780391827239281,1,2.25399994850159,6.59287007699985,22.4292384144491,9.14392047417983,0,0.000108981376367794,7.12620291398941,11.8849999904633,0.377245508982036,-2.01771756315842,-57.2899616307599
1,26,64,1,1,2,1,4.53139386596442,0.739164963125155,0.930970235189394,24.9904075102224,1,2.42000007629395,6.0038180999927,22.6531638359369,10.7079165799445,0,1.27964681938987,9.97039050620312,7.18700003623962,0.497435897435897,-0.739164963125155,-57.2899616307599
1,26,65,1,1,2,1,3.06306034342714,0.466928865068882,1.0310238984829,11.3683274397245,1,1.81100010871887,6.9603541306945,23.2943059485505,15.0506186489199,0.401360544217687,14.7613807150425,15.5460775763328,9.42199993133545,0.428571428571429,0.466928865068882,-57.2899616307599
1,26,66,1,1,2,1,1.35306854863307,0.436386407996261,0.973304490609965,4.55144429704807,1,1.89400005340576,5.89928390624659,22.6148347463894,16.3468095558858,0.16,0.000178013125720943,15.9104231515064,8.26899981498718,0.549107142857143,-0.436386407996261,-57.2899616307599
1,26,67,1,1,2,1,3.49252258610721,2.89791349088248,0.780620210698928,9.58078403337948,1,2.34100008010864,3.49076191743994,25.4080290216351,13.209573680944,0.14018691588785,0.000201847777911232,10.3116601948062,8.17400002479553,0.5,-2.89791349088248,-57.2899616307599
1,26,68,1,1,2,1,3.3230520321632,3.26962326521928,0.725317312476235,3.35484642621296,1,2.95000004768372,8.48429673845535,22.3549191710944,11.9032739001303,0,1.09618726294841,8.63513435181776,10.3650000095367,0.697594501718213,-3.26962326521928,-57.2899616307599
1,26,69,1,1,2,1,7.19487623644917,7.09757689651591,0.668715102272461,3.85730475288172,1,2.11999988555908,9.42565150321717,18.8705936912462,21.4243901403354,0.0640243902439024,228.56981735018,16.1358708927291,16.7190001010895,0.307368421052632,-7.09757689651591,-57.2899616307599
1,26,70,1,1,2,1,6.90188889972158,2.94543073531907,0.794350029680753,28.3030659272937,1,2.00200009346008,10.2211473253446,18.0969348964514,14.3225439359249,0.0357142857142857,0.000210872355554629,11.3771132077422,6.68600010871887,0.53551912568306,-2.94543073531907,-57.2899616307599
1,26,71,1,0,2,1,3.2040232077187,2.2374748937119,0.740025612243005,17.8194544832725,1,2.82200002670288,4.56682239549558,23.7795177998209,8.60652048463838,0.683333333333333,33.9424500188972,6.46604464063863,6.9779999256134,0.356382978723404,-2.2374748937119,-57.2899616307599
1,26,72,1,0,2,1,17.3476396385964,16.3860562021616,0.141276288059126,46.7871646880858,1,1.51099991798401,6.41583165253734,23.3255245555957,19.0818722882662,1,56.4015704145125,2.94086296277915,11.2220001220703,0.407284768211921,-16.3860562021616,-57.2899616307599
1,26,73,1,0,2,1,4.30406482060668,4.08352836550169,0.690400367340814,7.11500062338976,1,2.30999994277954,4.6958181962576,24.7690449660923,13.1897067526463,0.0754716981132075,107.321546191586,9.23332186007092,19.1640000343323,0.588803088803089,-4.08352836550169,-57.2899616307599
1,26,74,1,0,2,1,6.05141868706008,2.72863605769443,0.853964844437409,17.9970309383521,1,1.44600009918213,10.9625526100539,17.341302134736,18.6847889275876,0.790769230769231,620.47868197879,22.2194047686312,13.7179999351501,0.130666666666667,-2.72863605769443,-57.2899616307599
1,26,75,1,0,2,1,2.00513408827839,1.09179473590635,0.922154551553687,7.15941075297674,1,2.0699999332428,3.28502960747692,25.0153596720495,14.0251582808894,0.067741935483871,407.758201511449,17.0626926681704,15.2999999523163,0.254196642685851,-1.09179473590635,-57.2899616307599
1,26,76,1,0,2,1,6.08929021128276,5.67332735944233,0.709919905655013,7.69668815281563,1,1.67499995231628,6.15488925475869,23.8049730463688,19.5577961743736,0.889705882352941,1522.97530577558,24.1277802377623,18.2179999351501,0.177062374245473,-5.67332735944233,-57.2899616307599
1,26,77,1,0,2,1,6.66789183117123,6.09230910321342,0.511896713346546,17.455194286944,1,1.81500005722046,3.55803390689296,26.9752702541161,12.4815981981676,0.328395061728395,788.662460856541,12.0569883623441,20.4409999847412,0.271095152603232,-6.09230910321342,-57.2899616307599
1,26,78,1,0,2,1,7.44847977715916,6.62245617416509,0.556409678068596,17.6098932698938,1,1.99399995803833,8.89090735042268,19.3968511236695,14.9292169976359,1,394.350428477783,17.9942149188597,16.0099999904633,0.468531468531469,-6.62245617416509,-57.2899616307599
1,26,79,1,0,2,1,11.8071613650403,11.8071613650403,0,NaN,1,1.68500018119812,6.82751355631756,21.8443068409529,11.8071613650403,NaN,0,0,8.83999991416931,0.995918367346939,-11.8071613650403,-57.2899616307599
1,26,80,1,0,2,1,10.7732433133435,9.66755770903164,0.464688258197012,22.2655136075313,1,1.95499992370605,5.89090294207093,27.9312716766154,18.0596780419392,0.533333333333333,617.990477826377,11.5718277897856,20.0469999313354,0.335174953959484,-9.66755770903164,-57.2899616307599
1,26,81,1,1,2,1,3.01545338901134,2.69086642211095,0.822001961123109,5.6915617736025,1,1.97399997711182,8.67513855862833,19.6104367368858,15.1173936470841,0.0909090909090909,1.05282035905763,12.4283586883649,8.18499994277954,0.54954954954955,-2.69086642211095,-57.2899616307599
1,26,82,1,1,2,1,1.8511458520873,0.86756358239211,0.923466236405445,8.60912967854073,1,1.96799993515015,7.76256336240162,25.5272284033206,11.3356973660424,0.156716417910448,26.610391366023,10.5404756884945,9.93700003623962,0.501845018450184,-0.86756358239211,-57.2899616307599
1,26,83,1,1,2,1,5.45203011776347,4.5182298354739,0.699860375380695,13.9161856279966,1,1.55199980735779,7.69192932661891,21.0484150654081,15.0537598666114,1,9.47727802590577,10.5459246933047,9.71600008010864,0.404494382022472,-4.5182298354739,-57.2899616307599
1,26,84,1,1,2,1,4.5883411217999,1.33058710752149,1.17164595519428,30.3375541602501,1,1.62700009346008,5.66495205124456,22.6975963869063,7.75192812446684,0.461538461538462,0.000233958055180673,9.08251524367446,5.79099988937378,0.584905660377358,1.33058710752149,-57.2899616307599
1,26,85,1,1,2,1,5.765354355736,2.32004138690185,0.798135960655307,29.7861238179109,1,1.54399991035461,6.23995270855477,27.3406841502732,11.4930890832926,1,6.44885958115518,9.17980254362061,6.7039999961853,0.513661202185792,-2.32004138690185,-57.2899616307599
1,26,86,1,1,2,1,6.1256028533688,3.43952869778313,0.671013052409808,34.4266031161315,1,1.37400007247925,7.29919065144212,21.0368672612179,10.4549092995253,1,0.000120493947220682,7.01538060780779,7.22699999809265,0.644329896907217,-3.43952869778313,-57.2899616307599
1,26,87,1,1,2,1,9.62217573150688,1.69927815454411,0.853764726846547,52.3409930662138,1,2.2519998550415,7.00749639391987,28.2793812823195,11.6201660372389,0.138888888888889,0.000135263968896853,9.9208878862276,9.1010000705719,0.705645161290323,-1.69927815454411,-57.2899616307599
1,26,88,1,1,2,1,0.387920704526067,0.317141402003324,0.970828512393121,1.19490038949347,1,1.58499979972839,6.66187763857158,23.1292242341005,10.8716225335228,0,0.000131016780718462,10.5544811347934,7.24599981307983,0.621761658031088,-0.317141402003324,-57.2899616307599
1,26,89,1,1,2,1,1.1086467383707,0.456065129959512,1.05288767908675,6.54681606477486,1,1.46199989318848,7.77588053483977,29.2950493785571,8.62327744069504,0.2125,0.000132467974931695,9.07934257519648,7.56799983978271,0.602941176470588,0.456065129959512,-57.2899616307599
1,26,90,1,1,2,1,2.09615274437337,1.44190330335547,1.17932688545659,9.99585026730036,1,2.45700001716614,5.05034254452111,23.6018380601385,8.04064209158697,0.333333333333333,0.000264768369214375,9.4825453985877,6.43400001525879,0.580459770114943,1.44190330335547,-57.2899616307599
1,26,91,1,0,2,1,4.79929387797049,3.80344057764334,0.549720688218082,27.0275709603894,1,1.9980001449585,7.65549298768701,22.941725586462,8.44684727484314,1,84.4136509637146,4.99492781943484,15.914999961853,0.465437788018433,-3.80344057764334,-57.2899616307599
1,26,92,1,0,2,1,6.46677242693757,3.46972193666824,0.7149048813659,30.7526735727837,1,2.2720000743866,6.83058067313461,27.4897950580247,12.1704010692705,0.312292358803987,1160.31160822935,18.6658652376118,15.5600001811981,0.289411764705882,-3.46972193666824,-57.2899616307599
1,26,93,1,0,2,1,3.77630745555761,1.24130476184425,1.09373134875666,14.7951299429061,1,1.96500015258789,6.03342396005784,23.1205148014009,13.2432188196375,0.265107212475634,1415.29482305125,22.9684374934387,21.9779999256134,0.131756756756757,1.24130476184425,-57.2899616307599
1,26,94,1,0,2,1,10.7276866424966,2.0912757328697,0.781193092595557,77.0386430626777,1,1.74000000953674,2.88880637641224,28.3516560765046,9.55763123603856,0.663544106167057,3095.31469457635,27.7219584914726,52.9969999790192,0.0907801418439716,-2.0912757328697,-57.2899616307599
1,26,95,1,0,2,1,1.80244507428104,1.80182207318361,0.89386080557998,0.169162704375076,1,1.99600005149841,6.56065265482787,21.7744474845471,16.9760292889857,0.641160949868074,2173.78470139572,32.5593256917542,18.4790000915527,0.24,-1.80182207318361,-57.2899616307599
1,26,96,1,0,2,1,5.70657444171063,5.67393459179517,0.523271350819673,4.05687593275281,1,3.28099989891052,5.04737993501579,27.4846292354181,11.9018116522906,0,505.839326933298,9.15108586745179,17.9699997901917,0.370445344129555,-5.67393459179517,-57.2899616307599
1,26,97,1,0,2,1,4.2109980829846,1.17591778557802,0.884391393919332,24.4037475457872,1,1.73799991607666,6.60715448725849,21.7420259041907,10.1715419417608,0.0104895104895105,534.879532615825,13.2144982590644,17.1840000152588,0.38412017167382,-1.17591778557802,-57.2899616307599
1,26,98,1,0,2,1,3.24348303861759,2.89840064675586,0.597302588507929,15.0385303643893,1,1.5550000667572,5.67246627789007,27.6424758962326,7.19746530283554,0.0740740740740741,12.9610345005646,4.34804967737256,7.54500007629395,0.607655502392344,-2.89840064675586,-57.2899616307599
1,26,99,1,0,2,1,2.85382767298395,2.77871006184323,0.774574732450052,3.43588282294868,1,8.24799990653992,5.27457913229103,23.8599493927125,12.3265244044905,0.252688172043011,172.769898338391,10.7998070370433,9.48000001907349,0.266666666666667,-2.77871006184323,-57.2899616307599
1,26,100,1,0,2,1,1.64803287934434,1.45245231720311,0.822971465415042,5.99718689037665,1,1.45600008964539,4.41170580351863,28.1512903451476,8.20462260848724,0,871.747256893173,11.557486075948,17.9990000724792,0.240480961923848,-1.45245231720311,-57.2899616307599
1,26,101,1,1,2,1,7.56798482276729,2.45329491679491,0.783099154965224,41.9104872207811,1,1.57200002670288,6.37031786687289,22.4267373847602,11.3106747758478,0.25,0.000187545903691452,8.85737986213593,6.73200011253357,0.576923076923077,-2.45329491679491,-57.2899616307599
